"striker","bowler","RunsScored","BallsFaced","Outs","Dots","Fours","Sixes","Economy","StrikeRate","Average"
"A Austin","F Hand",5,8,0,6,1,0,3.75,62.5,Inf
"A Austin","GH Dockrell",6,7,0,4,1,0,5.14285714285714,85.7142857142857,Inf
"A Austin","GJ Delany",9,11,0,6,1,0,4.90909090909091,81.8181818181818,Inf
"A Austin","GJ McCarter",1,3,0,2,0,0,2,33.3333333333333,Inf
"A Austin","HT Tector",1,4,1,3,0,0,1.5,25,1
"A Austin","J Cameron-Dow",6,5,0,1,0,0,7.2,120,Inf
"A Austin","MR Adair",5,6,0,3,1,0,5,83.3333333333333,Inf
"A Austin","Nathan Smith",3,4,0,2,0,0,4.5,75,Inf
"A Austin","PKD Chase",1,4,1,3,0,0,1.5,25,1
"A Austin","SC Getkate",10,10,0,6,2,0,6,100,Inf
"A Austin","SM Bunting",4,5,1,4,1,0,4.8,80,4
"A Austin","Simi Singh",2,3,0,1,0,0,4,66.6666666666667,Inf
"A Balbirnie","A Sidhu",1,4,0,3,0,0,1.5,25,Inf
"A Balbirnie","AJ Malan",8,13,0,9,1,0,3.69230769230769,61.5384615384615,Inf
"A Balbirnie","AR McBrine",44,60,1,27,2,1,4.4,73.3333333333333,44
"A Balbirnie","B White",18,30,0,16,1,0,3.6,60,Inf
"A Balbirnie","BA Hutton",3,6,1,4,0,0,3,50,3
"A Balbirnie","C Campher",1,10,0,9,0,0,0.6,10,Inf
"A Balbirnie","C Olphert",2,6,0,4,0,0,2,33.3333333333333,Inf
"A Balbirnie","CA Young",28,39,0,23,2,1,4.30769230769231,71.7948717948718,Inf
"A Balbirnie","D Scanlon",34,26,0,12,5,1,7.84615384615385,130.769230769231,Inf
"A Balbirnie","DC Delany",13,15,0,7,0,1,5.2,86.6666666666667,Inf
"A Balbirnie","F Hand",14,22,0,15,2,0,3.81818181818182,63.6363636363636,Inf
"A Balbirnie","G Kennedy",31,42,0,16,1,0,4.42857142857143,73.8095238095238,Inf
"A Balbirnie","GE Kidd",1,2,0,1,0,0,3,50,Inf
"A Balbirnie","GI Hume",28,57,1,43,4,0,2.94736842105263,49.1228070175439,28
"A Balbirnie","GJ McCarter",61,99,0,68,8,1,3.6969696969697,61.6161616161616,Inf
"A Balbirnie","GKR McKinley",44,26,0,9,6,1,10.1538461538462,169.230769230769,Inf
"A Balbirnie","HT Tector",34,30,0,13,3,1,6.8,113.333333333333,Inf
"A Balbirnie","J Cameron-Dow",63,63,0,30,7,1,6,100,Inf
"A Balbirnie","J Manley",36,51,0,37,7,0,4.23529411764706,70.5882352941177,Inf
"A Balbirnie","J Mulder",13,18,1,8,0,0,4.33333333333333,72.2222222222222,13
"A Balbirnie","J Thompson",7,13,0,9,1,0,3.23076923076923,53.8461538461538,Inf
"A Balbirnie","JA McCollum",8,13,0,6,0,0,3.69230769230769,61.5384615384615,Inf
"A Balbirnie","L McCarthy",12,17,0,13,1,1,4.23529411764706,70.5882352941177,Inf
"A Balbirnie","LI Georgeson",12,20,1,11,1,0,3.6,60,12
"A Balbirnie","M Frost",18,19,1,8,2,0,5.68421052631579,94.7368421052632,18
"A Balbirnie","MJ Humphreys",7,16,1,9,0,0,2.625,43.75,7
"A Balbirnie","MP O'Dowd",1,2,0,1,0,0,3,50,Inf
"A Balbirnie","MR Adair",74,98,1,65,13,0,4.53061224489796,75.5102040816327,74
"A Balbirnie","MT Foster",38,40,0,22,4,1,5.7,95,Inf
"A Balbirnie","Nathan Smith",2,2,0,0,0,0,6,100,Inf
"A Balbirnie","PA van Meekeren",8,13,0,7,0,0,3.69230769230769,61.5384615384615,Inf
"A Balbirnie","PM Seelaar",23,14,0,4,2,1,9.85714285714286,164.285714285714,Inf
"A Balbirnie","R Allen",9,8,0,2,1,0,6.75,112.5,Inf
"A Balbirnie","R MacBeth",1,2,0,1,0,0,3,50,Inf
"A Balbirnie","R Pretorius",34,38,1,22,4,1,5.36842105263158,89.4736842105263,34
"A Balbirnie","RE van der Merwe",10,18,0,11,0,0,3.33333333333333,55.5555555555556,Inf
"A Balbirnie","RN ten Doeschate",16,16,0,7,2,0,6,100,Inf
"A Balbirnie","SA Britton",10,6,1,2,2,0,10,166.666666666667,10
"A Balbirnie","SC Getkate",64,73,4,42,8,1,5.26027397260274,87.6712328767123,16
"A Balbirnie","SR Patel",5,11,0,9,1,0,2.72727272727273,45.4545454545455,Inf
"A Balbirnie","SR Thompson",25,25,0,15,5,0,6,100,Inf
"A Balbirnie","SV Lazars",9,21,1,12,0,0,2.57142857142857,42.8571428571429,9
"A Balbirnie","T Mayes",3,6,1,3,0,0,3,50,3
"A Balbirnie","T van der Gugten",6,9,1,3,0,0,4,66.6666666666667,6
"A Balbirnie","TE Kane",5,19,2,14,0,0,1.57894736842105,26.3157894736842,2.5
"A Balbirnie","VJ Kingma",4,3,0,1,0,0,8,133.333333333333,Inf
"A Bhattarai","KG Darlington",0,3,0,3,0,0,0,0,NA
"A Bhattarai","LJ Cush",6,4,1,3,0,1,9,150,6
"A Bonora","A Bulow",3,10,0,8,0,0,1.8,30,Inf
"A Bonora","A Khan",5,16,1,12,0,0,1.875,31.25,5
"A Bonora","AAA Amsterdam",2,7,0,5,0,0,1.71428571428571,28.5714285714286,Inf
"A Bonora","AV Lalcheta",5,26,0,24,1,0,1.15384615384615,19.2307692307692,Inf
"A Bonora","AW Hawkins-Kay",1,7,0,6,0,0,0.857142857142857,14.2857142857143,Inf
"A Bonora","Aamir Kaleem",2,20,2,18,0,0,0.6,10,1
"A Bonora","Aftab Ahmed (2)",0,1,0,1,0,0,0,0,NA
"A Bonora","Amir Ali",6,14,0,8,0,0,2.57142857142857,42.8571428571429,Inf
"A Bonora","B Kynman",3,14,0,11,0,0,1.28571428571429,21.4285714285714,Inf
"A Bonora","B Mwita",6,10,0,7,1,0,3.6,60,Inf
"A Bonora","B Regmi",1,8,0,7,0,0,0.75,12.5,Inf
"A Bonora","BDH Stevens",2,5,1,3,0,0,2.4,40,2
"A Bonora","Bashir Shah",11,20,1,9,0,0,3.3,55,11
"A Bonora","CJ Bodenstein",0,7,0,7,0,0,0,0,NA
"A Bonora","CW Perchard",12,18,0,12,2,0,4,66.6666666666667,Inf
"A Bonora","DC Stovell",7,13,0,7,0,0,3.23076923076923,53.8461538461538,Inf
"A Bonora","DM Lord",4,12,0,8,0,0,2,33.3333333333333,Inf
"A Bonora","DMW Rawlins",3,14,1,12,0,0,1.28571428571429,21.4285714285714,3
"A Bonora","EA MacDermott",2,10,0,8,0,0,1.2,20,Inf
"A Bonora","HAM Shah",18,25,0,11,1,0,4.32,72,Inf
"A Bonora","HJ Mehta",18,31,0,21,1,1,3.48387096774194,58.0645161290323,Inf
"A Bonora","Hassan Ghulam",20,32,0,20,1,1,3.75,62.5,Inf
"A Bonora","JJ Tucker",5,23,0,18,0,0,1.30434782608696,21.7391304347826,Inf
"A Bonora","KG Darlington",1,11,0,10,0,0,0.545454545454545,9.09090909090909,Inf
"A Bonora","KZ Rehmtullah",2,16,1,14,0,0,0.75,12.5,2
"A Bonora","Kamran Mahmood",5,9,0,4,0,0,3.33333333333333,55.5555555555556,Inf
"A Bonora","Khawar Ali",9,7,1,4,2,0,7.71428571428571,128.571428571429,9
"A Bonora","Khizar Hayat",11,21,0,11,0,0,3.14285714285714,52.3809523809524,Inf
"A Bonora","LM Paterlini",10,7,0,1,1,0,8.57142857142857,142.857142857143,Inf
"A Bonora","M Ansari",15,12,0,6,3,0,7.5,125,Inf
"A Bonora","MJ Paterlini",15,22,0,15,2,0,4.09090909090909,68.1818181818182,Inf
"A Bonora","MO Jones",0,6,0,6,0,0,0,0,NA
"A Bonora","Mohammad Shukri",2,4,0,2,0,0,3,50,Inf
"A Bonora","Muhammad Ghous",4,11,0,8,0,0,2.18181818181818,36.3636363636364,Inf
"A Bonora","NAT Watkins",15,28,0,18,1,0,3.21428571428571,53.5714285714286,Inf
"A Bonora","Nasir Shafiq",13,10,0,4,2,0,7.8,130,Inf
"A Bonora","OL Pitcher",12,24,0,15,1,0,3,50,Inf
"A Bonora","OM Baker",0,4,0,4,0,0,0,0,NA
"A Bonora","PM Ryan",6,9,0,5,0,0,4,66.6666666666667,Inf
"A Bonora","RB Javed",1,10,0,9,0,0,0.6,10,Inf
"A Bonora","RJ Ranpura",6,24,0,22,1,0,1.5,25,Inf
"A Bonora","RJ Robinson",3,7,1,4,0,0,2.57142857142857,42.8571428571429,3
"A Bonora","RJ Trott",4,5,0,2,0,0,4.8,80,Inf
"A Bonora","RJG Palmer",9,16,1,7,0,0,3.375,56.25,9
"A Bonora","RK Vishwakarma",0,12,1,12,0,0,0,0,0
"A Bonora","SP Gauchan",1,5,0,4,0,0,1.2,20,Inf
"A Bonora","SSJ Dewhurst",3,8,0,5,0,0,2.25,37.5,Inf
"A Bonora","Shahrulnizam Yusof",9,22,0,13,0,0,2.45454545454545,40.9090909090909,Inf
"A Bonora","Steven Ryan Taylor",1,6,0,5,0,0,1,16.6666666666667,Inf
"A Bonora","Suharril Fetri",13,30,1,22,0,1,2.6,43.3333333333333,13
"A Bonora","T Gibbons",2,3,0,1,0,0,4,66.6666666666667,Inf
"A Bonora","Usman Shuja",6,25,0,23,1,0,1.44,24,Inf
"A Bonora","Yasir Iqbal",16,19,0,12,3,0,5.05263157894737,84.2105263157895,Inf
"A Bonora","Zeeshan Maqsood",0,2,0,2,0,0,0,0,NA
"A Bulow","A Krishna",0,1,1,1,0,0,0,0,0
"A Bulow","AE Paraam",2,3,0,1,0,0,4,66.6666666666667,Inf
"A Bulow","AL Stephen",19,11,0,6,3,1,10.3636363636364,172.727272727273,Inf
"A Bulow","Amjad Mahboob",2,5,0,3,0,0,2.4,40,Inf
"A Bulow","C Outerbridge",7,14,0,8,0,0,3,50,Inf
"A Bulow","C Waiswa",4,3,0,2,1,0,8,133.333333333333,Inf
"A Bulow","CC Blake",17,18,1,10,3,0,5.66666666666667,94.4444444444444,17
"A Bulow","CS Sandri",0,4,1,4,0,0,0,0,0
"A Bulow","DC Stovell",17,25,0,17,1,1,4.08,68,Inf
"A Bulow","DMW Rawlins",10,14,0,10,2,0,4.28571428571429,71.4285714285714,Inf
"A Bulow","GH Maybury",10,13,0,9,2,0,4.61538461538461,76.9230769230769,Inf
"A Bulow","H Ssenyondo",0,9,1,9,0,0,0,0,0
"A Bulow","J Smith",0,1,1,1,0,0,0,0,0
"A Bulow","JA DeSilva",18,15,0,8,2,1,7.2,120,Inf
"A Bulow","JJ Tucker",6,8,1,5,1,0,4.5,75,6
"A Bulow","JW Chilia",10,16,0,9,1,0,3.75,62.5,Inf
"A Bulow","KS Leverock",4,7,0,3,0,0,3.42857142857143,57.1428571428571,Inf
"A Bulow","Khawar Ali",8,8,1,5,0,1,6,100,8
"A Bulow","Mohammed Irfan (2)",5,9,0,5,0,0,3.33333333333333,55.5555555555556,Inf
"A Bulow","OL Pitcher",3,7,0,4,0,0,2.57142857142857,42.8571428571429,Inf
"A Bulow","PK Matautaava",11,16,0,11,0,1,4.125,68.75,Inf
"A Bulow","Riazat Ali Shah",1,11,0,10,0,0,0.545454545454545,9.09090909090909,Inf
"A Bulow","Sidhant Singh",1,3,0,2,0,0,2,33.3333333333333,Inf
"A Bulow","TK Patel",3,5,0,3,0,0,3.6,60,Inf
"A Bulow","TP Allen",0,1,1,1,0,0,0,0,0
"A Bulow","V Pennazza",4,2,1,1,1,0,12,200,4
"A Bulow","Zeeshan Maqsood",2,5,0,3,0,0,2.4,40,Inf
"A Cassim","BDH Stevens",3,10,1,7,0,0,1.8,30,3
"A Cassim","JW Jenner",5,11,0,6,0,0,2.72727272727273,45.4545454545455,Inf
"A Cassim","MLA Ellis",0,2,1,2,0,0,0,0,0
"A Cawley","AR McBrine",0,2,0,2,0,0,0,0,NA
"A Cawley","GI Hume",1,5,1,4,0,0,1.2,20,1
"A Cawley","R Allen",2,2,0,0,0,0,6,100,Inf
"A Dagar","A Gbla",6,7,0,3,0,0,5.14285714285714,85.7142857142857,Inf
"A Dagar","A Hutchinson",1,1,0,0,0,0,6,100,Inf
"A Dagar","AV Lalcheta",0,5,1,5,0,0,0,0,0
"A Dagar","Aamir Kaleem",4,7,0,6,1,0,3.42857142857143,57.1428571428571,Inf
"A Dagar","BDH Stevens",1,1,0,0,0,0,6,100,Inf
"A Dagar","CM Akachukwu",1,2,0,1,0,0,3,50,Inf
"A Dagar","CN Onwuzulike",4,8,0,5,0,0,3,50,Inf
"A Dagar","CW Perchard",11,7,0,2,0,1,9.42857142857143,157.142857142857,Inf
"A Dagar","D Maisuria",1,8,0,7,0,0,0.75,12.5,Inf
"A Dagar","DNA Ankrah",3,11,0,8,0,0,1.63636363636364,27.2727272727273,Inf
"A Dagar","DR Hooper",15,10,0,5,0,2,9,150,Inf
"A Dagar","G Kandela",2,3,0,1,0,0,4,66.6666666666667,Inf
"A Dagar","G Ngegba",0,2,1,2,0,0,0,0,0
"A Dagar","Gladson Kandela",9,5,0,2,0,1,10.8,180,Inf
"A Dagar","Himal Patel",9,11,0,5,1,0,4.90909090909091,81.8181818181818,Inf
"A Dagar","IKO Aboagye",8,9,0,5,0,1,5.33333333333333,88.8888888888889,Inf
"A Dagar","IO Okpe",1,4,0,3,0,0,1.5,25,Inf
"A Dagar","J Zimba",3,4,0,2,0,0,4.5,75,Inf
"A Dagar","JAJ Nussbaumer",5,12,0,8,0,0,2.5,41.6666666666667,Inf
"A Dagar","JW Jenner",16,8,0,2,3,0,12,200,Inf
"A Dagar","Javid Patel",0,4,1,4,0,0,0,0,0
"A Dagar","KS Bagabena",2,5,1,3,0,0,2.4,40,2
"A Dagar","L Lamin",2,3,0,1,0,0,4,66.6666666666667,Inf
"A Dagar","MWR Stokes",3,6,0,3,0,0,3,50,Inf
"A Dagar","NAT Watkins",6,7,0,2,0,0,5.14285714285714,85.7142857142857,Inf
"A Dagar","R Nehonde",7,3,1,1,0,1,14,233.333333333333,7
"A Dagar","T Kirk",11,11,0,8,1,1,6,100,Inf
"A Dagar","T Nyirongo",2,5,0,4,0,0,2.4,40,Inf
"A Dennison","AR McBrine",17,28,2,17,1,0,3.64285714285714,60.7142857142857,8.5
"A Dennison","CA Young",8,15,0,12,1,0,3.2,53.3333333333333,Inf
"A Dennison","D Scanlon",14,30,3,24,2,0,2.8,46.6666666666667,4.66666666666667
"A Dennison","EJ Richardson",11,21,0,15,1,0,3.14285714285714,52.3809523809524,Inf
"A Dennison","GH Dockrell",4,8,1,7,1,0,3,50,4
"A Dennison","J Robinson",3,6,0,3,0,0,3,50,Inf
"A Dennison","O Williams",19,21,0,12,3,0,5.42857142857143,90.4761904761905,Inf
"A Dennison","PKD Chase",5,5,1,3,1,0,6,100,5
