"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","umpire1","umpire2","reserve_umpire","match_referee","outcome","player_of_match","winner","winner_runs","winner_wickets","method","match_number","tv_umpire"
460039,6,"Bahamas","Bermuda","male","2010",2010-05-28,"ICC World Cricket League Americas Region Division One","National Stadium","Hamilton","Bermuda","field","H Smythe","K Bayney","R Austin","AFG Griffith",NA,"K Tucker","Bermuda",NA,7,NA,NA,NA
460042,6,"United States of America","Canada","male","2010",2010-05-29,"ICC World Cricket League Americas Region Division One","National Stadium","Hamilton","Canada","field","S Douglas","C Young","R Austin","AFG Griffith",NA,"Rizwan Cheema","Canada",NA,9,NA,NA,NA
460045,6,"Bermuda","Cayman Islands","male","2010",2010-05-31,"ICC World Cricket League Americas Region Division One","National Stadium","Hamilton","Cayman Islands","field","AKL Brijcoomar","K Bayney","L Harnett","AFG Griffith",NA,"JJ Tucker","Bermuda",148,NA,NA,NA,NA
460048,6,"Bermuda","United States of America","male","2010",2010-06-01,"ICC World Cricket League Americas Region Division One","National Stadium","Hamilton","United States of America","field","K Bayney","C Young","K Gibbons","AFG Griffith",NA,"SJ Massiah","United States of America",NA,6,NA,NA,NA
467078,6,"Nepal","United States of America","male","2010",2010-08-14,"ICC World Cricket League Division Four","Ovale di Rastignano","Pianoro","United States of America","field","L Fourie","CA McElwee","S Ketipe","DT Jukes","no result",NA,NA,NA,NA,NA,NA,NA
467080,6,"Argentina","Tanzania","male","2010",2010-08-14,"ICC World Cricket League Division Four","Centro Sportivo Dozza","Navile","Tanzania","field","IJ Gould","C Young","R Hassan","DT Jukes","no result",NA,NA,NA,NA,NA,NA,NA
467084,6,"Italy","Argentina","male","2010",2010-08-17,"ICC World Cricket League Division Four","Ovale di Rastignano","Pianoro","Italy","bat","L Fourie","C Young","K Smith","DT Jukes",NA,"AM Northcote","Italy",60,NA,NA,NA,NA
467089,6,"Argentina","Nepal","male","2010",2010-08-18,"ICC World Cricket League Division Four","Centro Sportivo Dozza","Navile","Argentina","bat","IJ Gould","K Smith","S Ketipe","DT Jukes",NA,"AK Mandal","Nepal",NA,8,NA,NA,NA
473029,6,"Nepal","United States of America","male","2010",2010-08-19,"ICC World Cricket League Division Four","Ovale di Rastignano","Pianoro","United States of America","bat","L Fourie","CA McElwee","S Ketipe","DT Jukes",NA,"SS Nadkarni","United States of America",55,NA,NA,NA,NA
467090,6,"Argentina","United States of America","male","2010",2010-08-20,"ICC World Cricket League Division Four","Ovale di Rastignano","Pianoro","United States of America","bat","A Bisson","RP Smith","S Ketipe","DT Jukes",NA,"A Thyagarajan","United States of America",196,NA,NA,NA,NA
467091,6,"Cayman Islands","Nepal","male","2010",2010-08-20,"ICC World Cricket League Division Four","Centro Sportivo Ca'Nova","Medicina","Cayman Islands","bat","L Fourie","IJ Gould","R Hassan","DT Jukes",NA,"B Regmi","Nepal",NA,7,NA,NA,NA
467092,6,"Italy","Tanzania","male","2010",2010-08-20,"ICC World Cricket League Division Four","Centro Sportivo Dozza","Navile","Italy","bat","CA McElwee","K Smith","C Young","DT Jukes",NA,"PA Petricola","Italy",167,NA,NA,NA,NA
467093,6,"Italy","United States of America","male","2010",2010-08-21,"ICC World Cricket League Division Four","Ovale di Rastignano","Pianoro","Italy","bat","RP Smith","C Young","IJ Gould","DT Jukes",NA,"LJ Cush","United States of America",NA,8,NA,NA,NA
467095,6,"Argentina","Cayman Islands","male","2010",2010-08-21,"ICC World Cricket League Division Four","Centro Sportivo Dozza","Navile","Argentina","bat","A Bisson","L Fourie","S Ketipe","DT Jukes",NA,"RA Sealy","Cayman Islands",NA,7,NA,NA,NA
518071,6,"Kenya","United Arab Emirates","male","2011",2011-07-25,"ICC World Cricket League Championship","Gymkhana Club Ground","Nairobi","Kenya","bat","RB Tiffin","S George","MO Owesi","D Govindjee",NA,NA,"Kenya",66,NA,"D/L","5",NA
518072,6,"Kenya","United Arab Emirates","male","2011",2011-07-26,"ICC World Cricket League Championship","Gymkhana Club Ground","Nairobi","United Arab Emirates","field","RB Tiffin","S George","R D'Mello","D Govindjee",NA,NA,"United Arab Emirates",NA,4,NA,"6",NA
523806,6,"Namibia","Scotland","male","2011/12",2011-09-28,"ICC World Cricket League Championship","Wanderers Cricket Ground","Windhoek","Namibia","bat","REJ Martinesz","JJ Luck","AW Louw","D Govindjee",NA,NA,"Scotland",34,NA,"D/L","13",NA
543886,6,"Scotland","United Arab Emirates","male","2011/12",2012-03-07,"ICC World Cricket League Championship","Sharjah Cricket Stadium",NA,"United Arab Emirates","field","JS Wilson","BB Pradhan",NA,"GF Labrooy",NA,NA,"United Arab Emirates",NA,4,NA,"19",NA
543887,6,"Scotland","United Arab Emirates","male","2011/12",2012-03-09,"ICC World Cricket League Championship","Sharjah Cricket Stadium",NA,"Scotland","bat","JS Wilson","BB Pradhan",NA,"GF Labrooy",NA,NA,"United Arab Emirates",NA,2,NA,"20",NA
543890,6,"Namibia","Canada","male","2012",2012-04-10,"ICC World Cricket League Championship","Wanderers Cricket Ground","Windhoek","Canada","field","JJ Luck","O Chirombe","AW Louw","D Govindjee",NA,NA,"Canada",NA,2,NA,"23",NA
543891,6,"Namibia","Canada","male","2012",2012-04-12,"ICC World Cricket League Championship","Wanderers Cricket Ground","Windhoek","Namibia","bat","JJ Luck","O Chirombe","AW Louw","D Govindjee",NA,NA,"Namibia",21,NA,NA,"24",NA
576402,6,"Denmark","Tanzania","male","2012",2012-09-03,"ICC World Cricket League Division Four","Kinrara Academy Oval","Kuala Lumpur","Denmark","bat","V Kalidas","Sri Ganesh","B Ramani","DT Jukes",NA,"Aftab Ahmed (2)","Denmark",88,NA,NA,NA,NA
576403,6,"Nepal","Singapore","male","2012",2012-09-03,"ICC World Cricket League Division Four","Selangor Turf Club","Kuala Lumpur","Singapore","bat","SN Bandekar","REJ Martinesz","N Sivan","DT Jukes",NA,"A Bhattarai","Nepal",NA,5,NA,NA,NA
576405,6,"Malaysia","Singapore","male","2012",2012-09-04,"ICC World Cricket League Division Four","Kinrara Academy Oval","Kuala Lumpur","Singapore","bat","REJ Martinesz","AK Rana","AW Louw","DT Jukes",NA,"C Janik","Singapore",112,NA,"D/L",NA,NA
576406,6,"Denmark","United States of America","male","2012",2012-09-04,"ICC World Cricket League Division Four","Selangor Turf Club","Kuala Lumpur","United States of America","field","Sri Ganesh","DN Subedi","N Sivan","DT Jukes",NA,"MR Pedersen","Denmark",56,NA,"D/L",NA,NA
576407,6,"Nepal","Tanzania","male","2012",2012-09-04,"ICC World Cricket League Division Four","Bayuemas Oval","Kuala Lumpur","Tanzania","bat","SN Bandekar","V Kalidas","B Ramani","DT Jukes",NA,"P Khadka","Nepal",NA,8,NA,NA,NA
576408,6,"Tanzania","United States of America","male","2012",2012-09-06,"ICC World Cricket League Division Four","Kinrara Academy Oval","Kuala Lumpur","United States of America","field","Sri Ganesh","DN Subedi","B Ramani","DT Jukes",NA,"Usman Shuja","United States of America",NA,7,NA,NA,NA
576409,6,"Malaysia","Nepal","male","2012",2012-09-06,"ICC World Cricket League Division Four","Selangor Turf Club","Kuala Lumpur","Malaysia","bat","AW Louw","REJ Martinesz","SN Bandekar","DT Jukes",NA,"SP Gauchan","Nepal",NA,10,NA,NA,NA
576410,6,"Denmark","Singapore","male","2012",2012-09-06,"ICC World Cricket League Division Four","Bayuemas Oval","Kuala Lumpur","Denmark","bat","V Kalidas","AK Rana","N Sivan","DT Jukes",NA,"M Arora","Singapore",NA,4,NA,NA,NA
576411,6,"Nepal","United States of America","male","2012",2012-09-07,"ICC World Cricket League Division Four","Kinrara Academy Oval","Kuala Lumpur","Nepal","bat","V Kalidas","AK Rana","Sri Ganesh","DT Jukes",NA,"SP Khakurel","Nepal",32,NA,NA,NA,NA
576412,6,"Singapore","Tanzania","male","2012",2012-09-07,"ICC World Cricket League Division Four","Selangor Turf Club","Kuala Lumpur","Singapore","field","REJ Martinesz","DN Subedi","B Ramani","DT Jukes",NA,"Abhiraj Singh","Singapore",NA,8,NA,NA,NA
576414,6,"Denmark","Nepal","male","2012",2012-09-09,"ICC World Cricket League Division Four","Kinrara Academy Oval","Kuala Lumpur","Nepal","bat","REJ Martinesz","Sri Ganesh","V Kalidas","DT Jukes",NA,"AK Mandal","Nepal",25,NA,"D/L",NA,NA
576416,6,"Singapore","United States of America","male","2012",2012-09-09,"ICC World Cricket League Division Four","Bayuemas Oval","Kuala Lumpur","United States of America","bat","AW Louw","DN Subedi","N Sivan","DT Jukes",NA,"TP Allen","United States of America",37,NA,"D/L",NA,NA
576418,6,"Denmark","Singapore","male","2012",2012-09-10,"ICC World Cricket League Division Four","Selangor Turf Club","Kuala Lumpur","Denmark","bat","V Kalidas","DN Subedi","N Sivan","DT Jukes",NA,"CR Suryawanshi","Singapore",NA,5,NA,NA,NA
579741,6,"Ghana","Vanuatu","male","2012",2012-09-17,"ICC World Cricket League Division Eight","Faleata Oval No 1","Apia","Ghana","bat","GAV Baxter","ND Harrison",NA,"SR Bernard",NA,"A Mansale","Vanuatu",NA,5,"D/L",NA,NA
579743,6,"Bhutan","Japan","male","2012",2012-09-17,"ICC World Cricket League Division Eight","Faleata Oval No 3","Apia","Japan","bat","G Clelland","L Oala",NA,"SR Bernard",NA,"A Patmore","Japan",60,NA,"D/L",NA,NA
579751,6,"Samoa","Bhutan","male","2012",2012-09-20,"ICC World Cricket League Division Eight","Faleata Oval No 3","Apia","Bhutan","bat","GAV Baxter","Farid Dalwai",NA,"SR Bernard",NA,"T Kaisala","Samoa",NA,6,NA,NA,NA
579753,6,"Ghana","Vanuatu","male","2012",2012-09-22,"ICC World Cricket League Division Eight","Faleata Oval No 1","Apia","Vanuatu","bat","ND Harrison","Shahul Hameed","GAV Baxter","SR Bernard",NA,"J Dunn","Vanuatu",39,NA,NA,NA,NA
579754,6,"Belgium","Japan","male","2012",2012-09-22,"ICC World Cricket League Division Eight","Faleata Oval No 2","Apia","Japan","bat","G Clelland","MV Ramesh",NA,"SR Bernard",NA,"A Patmore","Japan",10,NA,NA,NA,NA
579755,6,"Samoa","Norway","male","2012",2012-09-22,"ICC World Cricket League Division Eight","Faleata Oval No 3","Apia","Samoa","field","CD Elly","N Morrison",NA,"SR Bernard",NA,"Tafseer Ali","Norway",134,NA,NA,NA,NA
555887,6,"Namibia","Kenya","male","2012/13",2012-10-02,"ICC World Cricket League Championship","United Cricket Club Ground","Windhoek","Kenya","field","RB Tiffin","D Odhiambo","AW Louw","D Govindjee",NA,NA,"Kenya",NA,6,NA,"31",NA
555888,6,"Kenya","Namibia","male","2012/13",2012-10-04,"ICC World Cricket League Championship","United Cricket Club Ground","Windhoek","Namibia","field","RB Tiffin","D Odhiambo","AW Louw","D Govindjee",NA,NA,"Namibia",NA,7,NA,"32",NA
592263,6,"United Arab Emirates","Ireland","male","2012/13",2013-03-18,"ICC World Cricket League Championship","Sharjah Cricket Stadium",NA,"Ireland","field","VA Kulkarni","RJ Bailey",NA,"SR Bernard",NA,"GC Wilson","Ireland",NA,5,NA,"37",NA
592264,6,"United Arab Emirates","Ireland","male","2012/13",2013-03-20,"ICC World Cricket League Championship","Sharjah Cricket Stadium",NA,"Ireland","field","VA Kulkarni","RJ Bailey",NA,"SR Bernard",NA,"DT Johnston","Ireland",NA,6,NA,"38",NA
592274,6,"Netherlands","Namibia","male","2013",2013-04-16,"ICC World Cricket League Championship","Wanderers Cricket Ground","Windhoek","Namibia","field","AW Louw","S George","A Louw","D Govindjee",NA,NA,"Netherlands",31,NA,NA,"39",NA
592275,6,"Namibia","Netherlands","male","2013",2013-04-18,"ICC World Cricket League Championship","Wanderers Cricket Ground","Windhoek","Netherlands","field","AW Louw","S George","A Louw","D Govindjee",NA,NA,"Netherlands",NA,1,NA,"40",NA
628081,6,"Nepal","United States of America","male","2013",2013-04-28,"ICC World Cricket League Division Three","Somerset Cricket Club","Bermuda","Nepal","field","S Douglas","V Kalidas","R Dill","DT Jukes",NA,"Steven Ryan Taylor","United States of America",94,NA,NA,NA,NA
628083,6,"Bermuda","Oman","male","2013",2013-04-29,"ICC World Cricket League Division Three","Lords, St David's Cricket Club Ground","Bermuda","Oman","field","NG Bagh","S Taylor","K Gibbons","DT Jukes",NA,NA,"Bermuda",34,NA,NA,NA,NA
628086,6,"Bermuda","Nepal","male","2013",2013-05-01,"ICC World Cricket League Division Three","Lords, St David's Cricket Club Ground","Bermuda","Nepal","field","RK Illingworth","V Kalidas","S Taylor","DT Jukes",NA,"P Khadka","Nepal",NA,8,NA,NA,NA
628090,6,"Bermuda","Italy","male","2013",2013-05-02,"ICC World Cricket League Division Three","Somerset Cricket Club","Bermuda","Bermuda","bat","V Kalidas","S Taylor","K Gibbons","DT Jukes",NA,"LOB Cann","Bermuda",60,NA,NA,NA,NA
628092,6,"Italy","Nepal","male","2013",2013-05-04,"ICC World Cricket League Division Three","Lords, St David's Cricket Club Ground","Bermuda","Nepal","field","S Taylor","C Young","R Austin","DT Jukes",NA,"RK Vishwakarma","Nepal",NA,8,NA,NA,NA
628093,6,"Oman","Uganda","male","2013",2013-05-04,"ICC World Cricket League Division Three","Somerset Cricket Club","Bermuda","Uganda","bat","R Dill","V Kalidas","S Douglas","DT Jukes",NA,"Zeeshan Siddiqui","Oman",NA,7,NA,NA,NA
628095,6,"Italy","Oman","male","2013",2013-05-05,"ICC World Cricket League Division Three","Somerset Cricket Club","Bermuda","Italy","bat","R Dill","S Taylor","R Austin","DT Jukes",NA,"Amir Ali","Oman",NA,5,NA,NA,NA
628096,6,"Nepal","Uganda","male","2013",2013-05-05,"ICC World Cricket League Division Three","National Stadium","Hamilton","Uganda","bat","S Douglas","V Kalidas","NG Bagh","DT Jukes",NA,"PS Airee","Nepal",NA,5,NA,NA,NA
631142,6,"Afghanistan","Namibia","male","2013",2013-08-09,"ICC World Cricket League Championship","Wanderers Cricket Ground","Windhoek","Namibia","field","AW Louw","AT Holdstock","C Thorburn","GF Labrooy",NA,NA,"Afghanistan",190,NA,NA,"47",NA
631143,6,"Namibia","Afghanistan","male","2013",2013-08-11,"ICC World Cricket League Championship","Wanderers Cricket Ground","Windhoek","Namibia","bat","AW Louw","AT Holdstock","C Thorburn","GF Labrooy",NA,NA,"Afghanistan",NA,5,NA,"48",NA
661887,6,"United Arab Emirates","Namibia","male","2013/14",2013-09-27,"ICC World Cricket League Championship","Sharjah Cricket Stadium",NA,"Namibia","field","Enamul Haque","Sarika Prasad","Syed Shabbir Ali","SR Bernard",NA,NA,"United Arab Emirates",158,NA,NA,"53",NA
661889,6,"United Arab Emirates","Namibia","male","2013/14",2013-09-29,"ICC World Cricket League Championship","Sharjah Cricket Stadium",NA,"Namibia","field","Enamul Haque","Sarika Prasad","Syed Shabbir Ali","SR Bernard",NA,NA,"United Arab Emirates",135,NA,NA,"54",NA
722665,6,"Malaysia","Cayman Islands","male","2013/14",2014-03-07,"ICC World Cricket League Division Five","Bayuemas Oval","Kuala Lumpur","Cayman Islands","field","Iftikhar Ali","AK Rana","Shafizan Shahriman","GF Labrooy",NA,"Nasir Shafiq","Malaysia",213,NA,NA,NA,NA
722667,6,"Cayman Islands","Nigeria","male","2013/14",2014-03-09,"ICC World Cricket League Division Five","Kinrara Academy Oval","Kuala Lumpur","Nigeria","field","Iftikhar Ali","B Ramani","AK Rana","GF Labrooy",NA,"E Ofem","Nigeria",NA,7,NA,NA,NA
722673,6,"Malaysia","Guernsey","male","2013/14",2014-03-10,"ICC World Cricket League Division Five","Kinrara Academy Oval","Kuala Lumpur","Malaysia","bat","Iftikhar Ali","VA Kulkarni","L Poobalan","GF Labrooy",NA,"Ahmed Faiz Mohammad Noor","Malaysia",63,NA,NA,NA,NA
722677,6,"Cayman Islands","Jersey","male","2013/14",2014-03-10,"ICC World Cricket League Division Five","Bayuemas Oval","Kuala Lumpur","Jersey","bat","K Cross","A Kapa","Shafizan Shahriman","GF Labrooy",NA,"BDH Stevens","Jersey",122,NA,NA,NA,NA
722679,6,"Guernsey","Jersey","male","2013/14",2014-03-12,"ICC World Cricket League Division Five","Kinrara Academy Oval","Kuala Lumpur","Guernsey","bat","R D'Mello","A Kapa","Shafizan Shahriman","GF Labrooy",NA,"DA Morrison","Jersey",NA,1,NA,NA,NA
722687,6,"Nigeria","Tanzania","male","2013/14",2014-03-13,"ICC World Cricket League Division Five","Royal Selangor Club","Kuala Lumpur","Nigeria","bat","R D'Mello","A Kapa","Shafizan Shahriman","GF Labrooy",NA,"OJ Bejide","Tanzania",NA,3,NA,NA,NA
736499,6,"Malaysia","Oman","male","2014",2014-05-01,"Asian Cricket Council Premier League","Kinrara Academy Oval","Kuala Lumpur","Oman","bat","UK Brahmanage","VK Jha","B Ramani","RJ Ratnayake",NA,"Aamir Kaleem","Oman",74,NA,NA,"2",NA
736501,6,"Nepal","United Arab Emirates","male","2014",2014-05-01,"Asian Cricket Council Premier League","Selangor Turf Club","Kuala Lumpur","Nepal","field","Shafizan Shahriman","N Sivan","L Poobalan","Ramesh Menon",NA,"SP Khakurel","Nepal",NA,4,NA,"3",NA
736505,6,"Malaysia","Nepal","male","2014",2014-05-02,"Asian Cricket Council Premier League","Bayuemas Oval","Kuala Lumpur","Malaysia","bat","VK Jha","V Kalidas","UK Brahmanage","RJ Ratnayake",NA,"Sompal Kami","Nepal",NA,5,NA,"5",NA
736507,6,"Hong Kong","Oman","male","2014",2014-05-02,"Asian Cricket Council Premier League","Selangor Turf Club","Kuala Lumpur","Hong Kong","field","L Poobalan","B Ramani","Shafizan Shahriman","Ramesh Menon",NA,"AV Lalcheta","Oman",9,NA,NA,"6",NA
736515,6,"Afghanistan","Oman","male","2014",2014-05-05,"Asian Cricket Council Premier League","Selangor Turf Club","Kuala Lumpur","Afghanistan","field","L Poobalan","N Sivan","Sarika Prasad","Tan Kim Hing",NA,"Samiullah Shenwari","Afghanistan",NA,5,NA,"10",NA
736517,6,"Hong Kong","Nepal","male","2014",2014-05-05,"Asian Cricket Council Premier League","Bayuemas Oval","Kuala Lumpur","Nepal","field","V Kalidas","B Ramani","Shafizan Shahriman","Ramesh Menon",NA,"Irfan Ahmed","Nepal",NA,7,"D/L","11",NA
736519,6,"Malaysia","United Arab Emirates","male","2014",2014-05-05,"Asian Cricket Council Premier League","Kinrara Academy Oval","Kuala Lumpur","United Arab Emirates","field","UK Brahmanage","VK Jha","BB Pradhan","RJ Ratnayake",NA,"Fayyaz Ahmed","United Arab Emirates",NA,6,NA,"12",NA
736521,6,"Afghanistan","Nepal","male","2014",2014-05-07,"Asian Cricket Council Premier League","Kinrara Academy Oval","Kuala Lumpur","Nepal","field","Sarika Prasad","Shafizan Shahriman","B Ramani","Ramesh Menon",NA,"Dawlat Zadran","Afghanistan",108,NA,"D/L","13",NA
736525,6,"Malaysia","Hong Kong","male","2014",2014-05-07,"Asian Cricket Council Premier League","Selangor Turf Club","Kuala Lumpur","Hong Kong","field","VK Jha","BB Pradhan","UK Brahmanage","RJ Ratnayake",NA,"Waqas Barkat","Hong Kong",NA,4,NA,"15",NA
746087,6,"Singapore","Kuwait","male","2014",2014-06-08,"Asian Cricket Council Elite League","Kallang Ground","Singapore","Kuwait","field","AK Rana","N Sivan","Sarika Prasad","Aminul Islam",NA,"Abhiraj Singh","Singapore",20,NA,NA,NA,NA
746089,6,"Bhutan","Saudi Arabia","male","2014",2014-06-08,"Asian Cricket Council Elite League","The Padang","Singapore","Saudi Arabia","bat","Ninad Dalvi","T Senthil Kumar","C Madhavan","ZA Shroff",NA,"Hammad Saeed","Saudi Arabia",300,NA,NA,NA,NA
746091,6,"Bahrain","Maldives","male","2014",2014-06-08,"Asian Cricket Council Elite League","Indian Association Ground","Singapore","Bahrain","bat","B Manikandan","A Natarajan","Hardeep Jadeja","RT Mohamed",NA,"Mohamed Mahfooz","Maldives",NA,8,NA,NA,NA
746093,6,"Kuwait","Maldives","male","2014",2014-06-10,"Asian Cricket Council Elite League","Kallang Ground","Singapore","Maldives","field","A Natarajan","Sarika Prasad","B Manikandan","BK Mehta",NA,"Faizan Ali","Kuwait",57,NA,NA,NA,NA
746095,6,"Singapore","Bhutan","male","2014",2014-06-10,"Asian Cricket Council Elite League","The Padang","Singapore","Singapore","bat","Ninad Dalvi","N Sivan","T Senthil Kumar","M Gaznavi",NA,"R Gaznavi","Singapore",282,NA,NA,NA,NA
746097,6,"Bahrain","Saudi Arabia","male","2014",2014-06-10,"Asian Cricket Council Elite League","Indian Association Ground","Singapore","Saudi Arabia","field","Hardeep Jadeja","C Madhavan","AK Rana","Aminul Islam",NA,"Abdul Waheed","Saudi Arabia",NA,7,NA,NA,NA
746101,6,"Bhutan","Kuwait","male","2014",2014-06-11,"Asian Cricket Council Elite League","Singapore Cricket Club","Singapore","Bhutan","bat","B Manikandan","T Senthil Kumar","Sarika Prasad","BK Mehta",NA,"Mohammed Irfan","Kuwait",NA,6,NA,NA,NA
746105,6,"Kuwait","Saudi Arabia","male","2014",2014-06-13,"Asian Cricket Council Elite League","Kallang Ground","Singapore","Kuwait","field","Hardeep Jadeja","Sarika Prasad","Ninad Dalvi","ZA Shroff",NA,"Mohammed Irfan","Kuwait",NA,5,NA,NA,NA
746107,6,"Singapore","Maldives","male","2014",2014-06-13,"Asian Cricket Council Elite League","The Padang","Singapore","Singapore","field","AK Rana","N Sivan","C Madhavan","RT Mohamed",NA,"Abhiraj Singh","Singapore",NA,8,NA,NA,NA
746109,6,"Bahrain","Bhutan","male","2014",2014-06-13,"Asian Cricket Council Elite League","Indian Association Ground","Singapore","Bhutan","field","B Manikandan","A Natarajan","T Senthil Kumar","BK Mehta",NA,"J Chaturanga","Bahrain",172,NA,NA,NA,NA
749539,6,"Singapore","Denmark","male","2014",2014-06-21,"ICC World Cricket League Division Four","Kallang Ground","Singapore","Singapore","field","DA Haggo","RSA Palliyaguruge","N Mohanty","SR Bernard",NA,"Yasir Iqbal","Denmark",70,NA,NA,NA,NA
749541,6,"Italy","Oman","male","2014",2014-06-21,"ICC World Cricket League Division Four","Singapore Cricket Club","Padang","Oman","bat","Ahmed Shah Pakteen","Akbar Ali","B Manikandan","SR Bernard",NA,"DG Crowley","Italy",NA,3,NA,NA,NA
749543,6,"Jersey","Malaysia","male","2014",2014-06-21,"ICC World Cricket League Division Four","Indian Association Ground","Singapore","Jersey","bat","Ahmed Shah Durrani","N Morrison","C Howard","SR Bernard",NA,"Nasir Shafiq","Malaysia",NA,3,NA,NA,NA
749545,6,"Denmark","Malaysia","male","2014",2014-06-22,"ICC World Cricket League Division Four","Kallang Ground","Singapore","Malaysia","field","Akbar Ali","DA Haggo","B Manikandan","SR Bernard",NA,"Ahmed Faiz Mohammad Noor","Malaysia",NA,6,NA,NA,NA
749547,6,"Jersey","Oman","male","2014",2014-06-22,"ICC World Cricket League Division Four","Singapore Cricket Club","Padang","Jersey","bat","Ahmed Shah Durrani","C Howard","N Morrison","SR Bernard",NA,"Zeeshan Siddiqui","Oman",NA,7,NA,NA,NA
749551,6,"Jersey","Italy","male","2014",2014-06-24,"ICC World Cricket League Division Four","Kallang Ground","Singapore","Jersey","field","Ahmed Shah Pakteen","N Morrison","N Mohanty","SR Bernard",NA,"PW Gough","Jersey",NA,3,NA,NA,NA
749553,6,"Singapore","Malaysia","male","2014",2014-06-24,"ICC World Cricket League Division Four","Singapore Cricket Club","Padang","Malaysia","field","Akbar Ali","C Howard","B Manikandan","SR Bernard",NA,"Nasir Shafiq","Singapore",48,NA,NA,NA,NA
749555,6,"Denmark","Oman","male","2014",2014-06-24,"ICC World Cricket League Division Four","Indian Association Ground","Singapore","Oman","field","Ahmed Shah Durrani","RSA Palliyaguruge","DA Haggo","SR Bernard",NA,"Zishan Shah","Denmark",13,NA,NA,NA,NA
749557,6,"Singapore","Oman","male","2014",2014-06-25,"ICC World Cricket League Division Four","Kallang Ground","Singapore","Singapore","field","Ahmed Shah Durrani","DA Haggo","N Mohanty","SR Bernard",NA,"CR Kumarage","Singapore",NA,2,NA,NA,NA
749561,6,"Italy","Malaysia","male","2014",2014-06-25,"ICC World Cricket League Division Four","Indian Association Ground","Singapore","Italy","field","Akbar Ali","N Morrison","Ahmed Shah Pakteen","SR Bernard",NA,"Shahrulnizam Yusof","Malaysia",6,NA,NA,NA,NA
749563,6,"Malaysia","Oman","male","2014",2014-06-27,"ICC World Cricket League Division Four","Kallang Ground","Singapore","Malaysia","field","Akbar Ali","RSA Palliyaguruge","Ahmed Shah Durrani","SR Bernard",NA,"Ahmed Faiz Mohammad Noor","Malaysia",NA,6,NA,NA,NA
749567,6,"Singapore","Jersey","male","2014",2014-06-27,"ICC World Cricket League Division Four","Indian Association Ground","Singapore","Singapore","field","Ahmed Shah Pakteen","C Howard","B Manikandan","SR Bernard",NA,"CR Kumarage","Singapore",NA,5,NA,NA,NA
749569,6,"Singapore","Malaysia","male","2014",2014-06-28,"ICC World Cricket League Division Four","Kallang Ground","Singapore","Singapore","field","Ahmed Shah Durrani","DA Haggo","RSA Palliyaguruge","SR Bernard",NA,"Khizar Hayat","Malaysia",57,NA,NA,NA,NA
749571,6,"Denmark","Italy","male","2014",2014-06-28,"ICC World Cricket League Division Four","Singapore Cricket Club","Padang","Denmark","bat","Akbar Ali","N Morrison","B Manikandan","SR Bernard",NA,"HAM Shah","Denmark",35,NA,NA,NA,NA
749573,6,"Jersey","Oman","male","2014",2014-06-28,"ICC World Cricket League Division Four","Indian Association Ground","Singapore","Jersey","field","Ahmed Shah Pakteen","C Howard","N Mohanty","SR Bernard",NA,"Jatinder Singh","Oman",36,NA,NA,NA,NA
693275,6,"Middlesex","Glamorgan","male","2014",2014-07-26,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field","NGC Cowley","SA Garratt",NA,NA,NA,NA,"Glamorgan",NA,7,NA,NA,NA
693277,6,"Yorkshire","Lancashire","male","2014",2014-07-26,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Yorkshire","bat","MJ Saggers","NGB Cook",NA,NA,NA,"KR Brown","Yorkshire",47,NA,NA,NA,"PK Baldwin"
693279,6,"Derbyshire","Hampshire","male","2014",2014-07-26,"Royal London One-Day Cup","County Ground, Derby","Derby","Hampshire","field","MJD Bodenham","P Willey",NA,NA,NA,NA,"Derbyshire",136,NA,NA,NA,NA
693281,6,"Durham","Somerset","male","2014",2014-07-27,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Durham","bat","G Sharp","SJ O'Shaughnessy",NA,NA,NA,NA,"Somerset",NA,5,NA,NA,NA
693283,6,"Worcestershire","Essex","male","2014",2014-07-27,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Essex","field","NL Bainton","P Willey",NA,NA,NA,NA,"Essex",NA,8,NA,NA,NA
693285,6,"Warwickshire","Middlesex","male","2014",2014-07-27,"Royal London One-Day Cup","Lord's, London","London","Warwickshire","bat","JH Evans","MR Benson",NA,NA,NA,NA,"Warwickshire",4,NA,NA,NA,NA
693287,6,"Nottinghamshire","Sussex","male","2014",2014-07-27,"Royal London One-Day Cup","Cricket Field Road Ground, Horsham","Horsham","Sussex","field","DJ Millns","M Burns",NA,NA,NA,NA,"Nottinghamshire",29,NA,NA,NA,NA
693289,6,"Surrey","Glamorgan","male","2014",2014-07-27,"Royal London One-Day Cup","Woodbridge Road, Guildford","Guildford","Glamorgan","field","AG Wharf","GD Lloyd",NA,NA,NA,NA,"Glamorgan",NA,3,NA,NA,NA
693291,6,"Leicestershire","Derbyshire","male","2014",2014-07-27,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","bat","BV Taylor","NA Mallender",NA,NA,NA,NA,"Derbyshire",NA,7,NA,NA,NA
